name,label,year,GEOID,NAME,variable,estimate,moe
B11016_001,Estimate!!Total,2012,77024,ZCTA5 77024,B11016_001,14275,357
B11016_001,Estimate!!Total,2012,77025,ZCTA5 77025,B11016_001,11592,398
B11016_001,Estimate!!Total,2012,77026,ZCTA5 77026,B11016_001,8049,380
B11016_001,Estimate!!Total,2012,77027,ZCTA5 77027,B11016_001,8609,413
B11016_001,Estimate!!Total,2012,77029,ZCTA5 77029,B11016_001,5631,278
B11016_001,Estimate!!Total,2012,77030,ZCTA5 77030,B11016_001,5175,325
B11016_001,Estimate!!Total,2012,77032,ZCTA5 77032,B11016_001,4104,208
B11016_001,Estimate!!Total,2012,77033,ZCTA5 77033,B11016_001,8882,283
B11016_001,Estimate!!Total,2012,77035,ZCTA5 77035,B11016_001,13036,419
B11016_001,Estimate!!Total,2012,77036,ZCTA5 77036,B11016_001,22890,685
B11016_001,Estimate!!Total,2012,77043,ZCTA5 77043,B11016_001,7830,337
B11016_001,Estimate!!Total,2012,77049,ZCTA5 77049,B11016_001,8433,335
B11016_001,Estimate!!Total,2012,77054,ZCTA5 77054,B11016_001,11659,513
B11016_001,Estimate!!Total,2012,77055,ZCTA5 77055,B11016_001,14255,345
B11016_001,Estimate!!Total,2012,77056,ZCTA5 77056,B11016_001,9288,444
B11016_001,Estimate!!Total,2012,77057,ZCTA5 77057,B11016_001,19708,550
B11016_001,Estimate!!Total,2012,77058,ZCTA5 77058,B11016_001,8625,375
B11016_001,Estimate!!Total,2012,77061,ZCTA5 77061,B11016_001,8482,291
B11016_001,Estimate!!Total,2012,77063,ZCTA5 77063,B11016_001,17527,570
B11016_001,Estimate!!Total,2012,77064,ZCTA5 77064,B11016_001,14989,422
B11016_001,Estimate!!Total,2012,77065,ZCTA5 77065,B11016_001,13852,343
B11016_001,Estimate!!Total,2012,77066,ZCTA5 77066,B11016_001,9506,321
B11016_001,Estimate!!Total,2012,77070,ZCTA5 77070,B11016_001,17210,517
B11016_001,Estimate!!Total,2012,77071,ZCTA5 77071,B11016_001,9492,386
B11016_001,Estimate!!Total,2012,77072,ZCTA5 77072,B11016_001,16915,483
B11016_001,Estimate!!Total,2012,77073,ZCTA5 77073,B11016_001,10872,357
B11016_001,Estimate!!Total,2012,77074,ZCTA5 77074,B11016_001,11620,470
B11016_001,Estimate!!Total,2012,77075,ZCTA5 77075,B11016_001,11615,460
B11016_001,Estimate!!Total,2012,77077,ZCTA5 77077,B11016_001,23644,560
B11016_001,Estimate!!Total,2012,77079,ZCTA5 77079,B11016_001,11891,289
B11016_001,Estimate!!Total,2012,77081,ZCTA5 77081,B11016_001,15460,553
B11016_001,Estimate!!Total,2012,77087,ZCTA5 77087,B11016_001,10750,280
B11016_001,Estimate!!Total,2012,77089,ZCTA5 77089,B11016_001,16075,355
B11016_001,Estimate!!Total,2012,77090,ZCTA5 77090,B11016_001,13032,470
B11016_001,Estimate!!Total,2012,77091,ZCTA5 77091,B11016_001,8328,384
B11016_001,Estimate!!Total,2012,77092,ZCTA5 77092,B11016_001,12624,404
B11016_001,Estimate!!Total,2012,77096,ZCTA5 77096,B11016_001,13688,430
B11016_001,Estimate!!Total,2012,77098,ZCTA5 77098,B11016_001,7426,506
B11016_001,Estimate!!Total,2012,77099,ZCTA5 77099,B11016_001,14553,537
B11016_001,Estimate!!Total,2012,77201,ZCTA5 77201,B11016_001,0,13
B11016_001,Estimate!!Total,2012,77301,ZCTA5 77301,B11016_001,9219,418
B11016_001,Estimate!!Total,2012,77303,ZCTA5 77303,B11016_001,5604,353
B11016_001,Estimate!!Total,2012,77328,ZCTA5 77328,B11016_001,4692,328
B11016_001,Estimate!!Total,2012,77339,ZCTA5 77339,B11016_001,15294,409
B11016_001,Estimate!!Total,2012,77356,ZCTA5 77356,B11016_001,9656,458
B11016_001,Estimate!!Total,2012,77379,ZCTA5 77379,B11016_001,23709,563
B11016_001,Estimate!!Total,2012,77380,ZCTA5 77380,B11016_001,9919,319
B11016_001,Estimate!!Total,2012,77381,ZCTA5 77381,B11016_001,13664,317
B11016_001,Estimate!!Total,2012,77384,ZCTA5 77384,B11016_001,4985,365
B11016_001,Estimate!!Total,2012,77401,ZCTA5 77401,B11016_001,6481,205
B11016_001,Estimate!!Total,2012,77433,ZCTA5 77433,B11016_001,15083,429
B11016_001,Estimate!!Total,2012,77446,ZCTA5 77446,B11016_001,1028,302
B11016_001,Estimate!!Total,2012,77450,ZCTA5 77450,B11016_001,23249,408
B11016_001,Estimate!!Total,2012,77471,ZCTA5 77471,B11016_001,11485,417
B11016_001,Estimate!!Total,2012,77474,ZCTA5 77474,B11016_001,4535,322
B11016_001,Estimate!!Total,2012,77477,ZCTA5 77477,B11016_001,12556,510
B11016_001,Estimate!!Total,2012,77478,ZCTA5 77478,B11016_001,8270,292
B11016_001,Estimate!!Total,2012,77479,ZCTA5 77479,B11016_001,23044,586
B11016_001,Estimate!!Total,2012,77493,ZCTA5 77493,B11016_001,7090,390
B11016_001,Estimate!!Total,2012,77498,ZCTA5 77498,B11016_001,15197,393
B11016_001,Estimate!!Total,2012,77504,ZCTA5 77504,B11016_001,8534,324
B11016_001,Estimate!!Total,2012,77505,ZCTA5 77505,B11016_001,8147,258
B11016_001,Estimate!!Total,2012,77511,ZCTA5 77511,B11016_001,15825,473
B11016_001,Estimate!!Total,2012,77520,ZCTA5 77520,B11016_001,11981,348
B11016_001,Estimate!!Total,2012,77550,ZCTA5 77550,B11016_001,10113,430
B11016_001,Estimate!!Total,2012,77554,ZCTA5 77554,B11016_001,3982,261
B11016_001,Estimate!!Total,2012,77586,ZCTA5 77586,B11016_001,8066,365
B11016_001,Estimate!!Total,2012,77591,ZCTA5 77591,B11016_001,5257,263
B11016_001,Estimate!!Total,2013,77002,ZCTA5 77002,B11016_001,3035,275
B11016_001,Estimate!!Total,2013,77003,ZCTA5 77003,B11016_001,4255,180
B11016_001,Estimate!!Total,2013,77004,ZCTA5 77004,B11016_001,12536,445
B11016_001,Estimate!!Total,2013,77005,ZCTA5 77005,B11016_001,9420,311
B11016_001,Estimate!!Total,2013,77006,ZCTA5 77006,B11016_001,11595,430
B11016_001,Estimate!!Total,2013,77007,ZCTA5 77007,B11016_001,15940,466
B11016_001,Estimate!!Total,2013,77008,ZCTA5 77008,B11016_001,14742,455
B11016_001,Estimate!!Total,2013,77009,ZCTA5 77009,B11016_001,14046,399
B11016_001,Estimate!!Total,2013,77010,ZCTA5 77010,B11016_001,373,90
B11016_001,Estimate!!Total,2013,77011,ZCTA5 77011,B11016_001,5507,328
B11016_001,Estimate!!Total,2013,77012,ZCTA5 77012,B11016_001,6221,258
B11016_001,Estimate!!Total,2013,77016,ZCTA5 77016,B11016_001,9220,255
B11016_001,Estimate!!Total,2013,77017,ZCTA5 77017,B11016_001,9899,279
B11016_001,Estimate!!Total,2013,77018,ZCTA5 77018,B11016_001,10720,317
