name,label,year,GEOID,NAME,variable,estimate,moe
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77092,ZCTA5 77092,B15003_016,464,176
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77096,ZCTA5 77096,B15003_016,387,144
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77098,ZCTA5 77098,B15003_016,33,37
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77099,ZCTA5 77099,B15003_016,743,250
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77201,ZCTA5 77201,B15003_016,0,13
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77301,ZCTA5 77301,B15003_016,1163,313
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77303,ZCTA5 77303,B15003_016,444,167
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77328,ZCTA5 77328,B15003_016,404,266
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77339,ZCTA5 77339,B15003_016,387,164
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77356,ZCTA5 77356,B15003_016,166,94
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77379,ZCTA5 77379,B15003_016,338,171
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77380,ZCTA5 77380,B15003_016,80,49
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77381,ZCTA5 77381,B15003_016,181,96
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77384,ZCTA5 77384,B15003_016,147,105
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77401,ZCTA5 77401,B15003_016,65,54
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77433,ZCTA5 77433,B15003_016,279,138
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77446,ZCTA5 77446,B15003_016,34,54
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77450,ZCTA5 77450,B15003_016,397,158
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77471,ZCTA5 77471,B15003_016,519,195
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77474,ZCTA5 77474,B15003_016,134,75
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77477,ZCTA5 77477,B15003_016,363,156
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77478,ZCTA5 77478,B15003_016,279,125
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77479,ZCTA5 77479,B15003_016,830,208
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77493,ZCTA5 77493,B15003_016,223,95
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77498,ZCTA5 77498,B15003_016,440,141
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77504,ZCTA5 77504,B15003_016,486,153
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77505,ZCTA5 77505,B15003_016,125,73
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77511,ZCTA5 77511,B15003_016,507,147
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77520,ZCTA5 77520,B15003_016,374,114
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77550,ZCTA5 77550,B15003_016,310,105
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77554,ZCTA5 77554,B15003_016,69,51
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77586,ZCTA5 77586,B15003_016,212,131
B15003_016,Estimate!!Total!!12th grade no diploma,2012,77591,ZCTA5 77591,B15003_016,194,113
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77002,ZCTA5 77002,B15003_016,178,103
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77003,ZCTA5 77003,B15003_016,48,42
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77004,ZCTA5 77004,B15003_016,221,106
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77005,ZCTA5 77005,B15003_016,25,37
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77006,ZCTA5 77006,B15003_016,104,76
